train_method,model,metrics,tag,step,value,run
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,1,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,2,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,3,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,4,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,5,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,6,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,7,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,8,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,9,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,10,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,11,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,12,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,13,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,14,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,15,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_만족,test/F1_score,16,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_만족
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,0,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,1,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,2,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,3,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,4,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,5,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,6,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,7,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,8,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,9,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,10,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,11,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,12,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,13,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,14,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,15,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_모던,test/F1_score,16,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_모던
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,0,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,1,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,2,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,3,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,4,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,5,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,6,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,7,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,8,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,9,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,10,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,11,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,12,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,13,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,14,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,15,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_분위기,test/F1_score,16,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_분위기
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,0,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,1,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,2,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,3,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,4,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,5,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,6,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,7,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,8,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,9,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,10,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,11,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,12,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,13,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,14,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,15,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,16,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_비주얼
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,0,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,1,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,2,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,3,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,4,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,5,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,6,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,7,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,8,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,9,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,10,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,11,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,12,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,13,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,14,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,15,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_아늑,test/F1_score,16,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_아늑
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,0,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,1,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,2,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,3,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,4,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,5,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,6,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,7,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,8,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,9,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,10,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,11,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,12,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,13,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,14,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,15,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_위생,test/F1_score,16,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_위생
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,0,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,1,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,2,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,3,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,4,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,5,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,6,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,7,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,8,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,9,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,10,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,11,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,12,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,13,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,14,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,15,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_응대,test/F1_score,16,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_응대
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,0,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,1,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,2,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,3,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,4,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,5,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,6,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,7,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,8,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,9,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,10,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,11,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,12,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,13,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,14,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,15,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,16,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색음식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,0,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,1,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,2,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,3,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,4,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,5,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,6,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,7,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,8,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,9,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,10,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,11,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,12,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,13,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,14,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,15,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,16,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_이색테마
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,0,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,1,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,2,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,3,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,4,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,5,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,6,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,7,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,8,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,9,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,10,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,11,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,12,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,13,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,14,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
NLI,monologg_distilkobert_256_180_15_drop02,test_F1_score_클래식,test/F1_score,15,0.0,NLI/monologg_distilkobert_256_180_15_drop02/test_F1_score_클래식
